id,name,brand,tagline,price,priceNumeric,category,gender,notes,image,bestseller,newArrival,inStock,size,concentration
12073,ZARA VANILLA 02 INFINITE PARFUM 100ML,Zara Perfume,ZARA VANILLA 02 INFINITE PARFUM 100ML Eau de parfum. The intensity of cognac,"₦63,000",63000,perfume,men,ZARA VANILLA 02 INFINITE PARFUM 100ML Eau de parfum. The intensity of cognac melts with the smoky ro,https://folafragrance.com.ng/wp-content/uploads/2026/01/img_1360-291x291.jpeg,true,false,true,100ML,Parfum
12067,ZARA VANILLA COLLECTION 02 COLD CARAMEL EDP 100ML,Zara Perfume,ZARA VANILLA COLLECTION 02 COLD CARAMEL EDP 100ML Eau de parfum. A creamy burst,"₦65,000",65000,perfume,men,ZARA VANILLA COLLECTION 02 COLD CARAMEL EDP 100ML Eau de parfum. A creamy burst of spiced caramel op,https://folafragrance.com.ng/wp-content/uploads/2026/01/img_1363-291x291.jpeg,true,false,true,100ML,Eau de Parfum
12329,ZARA VIBRANT CARAMEL CANDY EAU DE PARFUM,Zara Perfume,ZARA VIBRANT CARAMEL CANDY EAU DE PARFUM Eau de parfum. A more gourmand version,"₦55,000",55000,perfume,unisex,ZARA VIBRANT CARAMEL CANDY EAU DE PARFUM Eau de parfum. A more gourmand version of the iconic Vibran,https://folafragrance.com.ng/wp-content/uploads/2026/03/IMG_8949-291x291.webp,true,false,true,,Eau de Parfum
11473,ZARA VIBRANT LEATHER EXPLOSION EDP 100ML,Zara Perfume,ZARA VIBRANT LEATHER EXPLOSION EDP 100ML Eau de Parfum. A more exclusive and,"₦75,000",75000,perfume,men,ZARA VIBRANT LEATHER EXPLOSION EDP 100ML Eau de Parfum. A more exclusive and explosive version of Vi,https://folafragrance.com.ng/wp-content/uploads/2025/10/IMG_5044-291x291.webp,true,true,true,100ML,Eau de Parfum
11532,ZARA VIBRANT LEATHER FOR HER EDP 80ML,Zara Perfume,ZARA VIBRANT LEATHER FOR HER EDP 80ML Eau de parfum. A gourmand chypre with,"₦70,000",70000,perfume,unisex,ZARA VIBRANT LEATHER FOR HER EDP 80ML Eau de parfum. A gourmand chypre with unexpected contrasts. Th,https://folafragrance.com.ng/wp-content/uploads/2025/10/IMG_5089-291x291.webp,true,true,true,80ML,Eau de Parfum
11480,ZARA VIBRANT LEATHER WINTER EDP 100 ML,Zara Perfume,ZARA VIBRANT LEATHER WINTER EDP 100 ML Eau de parfum. The fragrance opens with,"₦70,000",70000,perfume,unisex,"of warm cinnamon and plum. At the base, creamy woods and leather provide a welcoming warmth",https://folafragrance.com.ng/wp-content/uploads/2025/10/IMG_5049-291x291.webp,true,false,true,100 ML,Eau de Parfum
11440,Zara BLUE TEMPTATION EDP 120ML,Zara Perfume,Zara BLUE TEMPTATION EDP 120ML Eau de Parfum. An amber fougère fragrance that,"₦95,000",95000,perfume,men,"of black pepper, lemon, and elemi give way to an enigmatic heart of orange blossom and green apple. At the base, tonka b",https://folafragrance.com.ng/wp-content/uploads/2025/10/IMG_4960-291x291.webp,true,true,true,120ML,Eau de Parfum
6645,Zara Bogoss vibrant Leather and summer,Zara Perfume,Zara Bogoss vibrant Leather and summer Eau de Parfum. Bogoss Vibrant Leather &,"₦105,000",105000,perfume,men,with leather and patchouli for a modern touch. Bogoss Vibrant Leather Summer adds tropical freshness with citrus and sal,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8784-291x291.webp,true,false,true,,
12810,Zara Cedar Wood Home Diffuser,,"Cedar Wood | The scents of the traditional apothecary, floral, woody and sweet,","₦78,000",78000,perfume,unisex,"subtly sweetened by a hint of sugar cane. Notes: Top: citrus, tangerine and grapefruit",https://folafragrance.com.ng/wp-content/uploads/2026/08/img_1548-291x291.jpeg,true,false,true,,Reed Diffuser
12825,Zara DARK AMBER REED DIFFUSERS,,Zara DARK AMBER REED DIFFUSERS Dark Amber | Spicy notes lend personality with,"₦78,000",78000,perfume,unisex,"lend personality with the warm combination of sandalwood and amber. Scent notes: amber, cedar wood and ylang-ylang",https://folafragrance.com.ng/wp-content/uploads/2026/08/img_1554-291x291.jpeg,true,false,true,,Reed Diffuser
6603,Zara Golden Decade 30ml EDP,Zara Perfume,"Zara Golden Decade 30ml EDP A warm, elegant and enveloping eau de parfum for a","₦38,000",38000,perfume,unisex,"Zara Golden Decade 30ml EDP A warm, elegant and enveloping eau de parfum for a woman who wants to co",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8755-291x291.webp,true,false,true,30ml,Eau de Parfum
6594,Zara Hypnotic Vanilla 80ml,Zara Perfume,"Zara Hypnotic Vanilla 80ml Eau de parfum. Addictive and hypnotic, a feminine","₦70,000",70000,perfume,unisex,"apricot blossom, jasmine, bourbon vanilla, moss and dulce de leche. Intensity: medium",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8003-scaled-291x291.webp,true,false,true,80ml,
6600,Zara Hypnotic Vanilla EDP 30ml,Zara Perfume,"Zara Hypnotic Vanilla EDP 30ml Eau de parfum. Addictive and hypnotic, a","₦38,000",38000,perfume,unisex,"apricot blossom, jasmine, bourbon vanilla, moss and dulce de leche. Intensity: medium",https://folafragrance.com.ng/wp-content/uploads/2025/04/IMG_5783-scaled-291x291.webp,true,false,true,30ml,Eau de Parfum
6646,Zara Oud Vibrant Leather EDP 100ml,Zara Perfume,Zara Oud Vibrant Leather EDP 100ml Vibrant Leather Oud is the pure harmony,"₦75,000",75000,perfume,men,"of bergamot, kumquat and apple, incense, geranium, violet, patchouli, oak and oud",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8786-291x291.webp,true,true,true,100ml,Eau de Parfum
12799,Zara Poetic Mind Home Diffuser,,Zara Poetic Mind Home Diffuser Poetic Mind | A harmonious combination of the,"₦78,000",78000,perfume,unisex,"bergamot, almond flower and white woods. INSTRUCTIONS FOR USE: Remove the string tying the sticks together and insert th",https://folafragrance.com.ng/wp-content/uploads/2026/08/img_1541-291x291.jpeg,true,false,true,,Reed Diffuser
6592,Zara Seoul EDT 150ml,Zara Perfume,Zara Seoul EDT 150ml Aromatic eau de toilette. The fragrance pyramid reveals,"₦65,000",65000,perfume,men,"of hazelnut, pepper and amber. It’s a modern, sporty and luminous fragrance",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_7979-scaled-291x291.webp,true,false,true,150ml,Eau de Toilette
10510,Zara VIBRANT CARAMEL EDP 90ML (3.04 FL. OZ),Zara Perfume,Zara VIBRANT CARAMEL EDP 90ML (3.04 FL. OZ) Eau de parfum. A perfume that,"₦58,000",58000,perfume,unisex,"of bergamot and mandarin orange, middle notes of apple blossom, and base notes of vanilla and praline",https://folafragrance.com.ng/wp-content/uploads/2025/08/IMG_2697-291x291.webp,true,true,true,90ML,Eau de Parfum
6842,Zara for him red edition 100ml,Zara Perfume,Zara for him red edition 100ml edp Is an Oriental eau de parfum. The fragrance,"₦75,000",75000,perfume,men,"of orange, amber, and evernyl. A warm, elegant, and luminous fragrance",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9076-291x291.webp,true,false,true,100ml,
11753,ÂME DU COEUR BY LIQUID IMAGINAIRES,LIQUID IMAGINAIRES,ÂME DU COEUR BY LIQUID IMAGINAIRES The heart is indeed a powerful symbol of,"₦490,000",490000,perfume,unisex,ÂME DU COEUR BY LIQUID IMAGINAIRES The heart is indeed a powerful symbol of life and love. The heart,https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5614-291x291.png,true,false,true,,
11768,ÎLE POURPRE BY LIQUID IMAGINAIRES,LIQUID IMAGINAIRES,"ÎLE POURPRE BY LIQUID IMAGINAIRES Île Pourpre, the fragrance that embodies the","₦395,000",395000,perfume,unisex,"ÎLE POURPRE BY LIQUID IMAGINAIRES Île Pourpre, the fragrance that embodies the mystery and enchantme",https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5625-291x291.png,true,true,true,,
7576,212 VIP Rose NYC EDP 100ml,Carolina Herrera,212 VIP Rose NYC EDP 100ml From the house of Carolina Herrera is a 2010 version,"₦185,000",185000,perfume,unisex,of glitz and glamour encased within the pale rose gold capsulated flacon. 212 VIP Rose for the ladies is more than just ,https://folafragrance.com.ng/wp-content/uploads/2025/05/9966883602462-291x291.webp,false,false,true,100ml,Eau de Parfum
11884,ACQUA DI GIÒ PARFUM Giorgio Armani,Giorgio Armani,ACQUA DI GIÒ PARFUM Giorgio Armani A woody and aquatic cologne for men that is,"₦205,000",205000,perfume,men,"Bergamot, Rosemary, Woods",https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5813-291x291.webp,false,false,true,,Parfum
11890,ACQUA DI GIÒ PROFONDO EAU DE PARFUM,Giorgio Armani,ACQUA DI GIÒ PROFONDO EAU DE PARFUM A long-lasting men’s cologne that blends,"₦189,000",189000,perfume,men,"and addictive essences of cypress, lavender, and rosemary. This men’s fragrance rounds out with subtle patchouli and mus",https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5817-291x291.webp,false,false,true,,Eau de Parfum
6556,AFNAN GIFT SET SUPREMACY SILVER EDP 100ml,Afnan Perfumes,AFNAN GIFT SET SUPREMACY SILVER EDP 100ml Contains: SUPREMACY SILVER 100ML EDP,"₦98,000",98000,perfume,men,"Top Notes: Apple, Bergamot and Oak Moss Middle Notes: Pineapple, Patchouli and Jasmine Base Notes: Musk, Ambergris and B",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8733-291x291.webp,false,false,true,100ml,Eau de Parfum
10811,AFNAN PERFUMES 9 AM 100 ml,Afnan Perfumes,AFNAN PERFUMES 9 AM 100 ml A sophisticated fragrance designed to embody the,"₦48,000",48000,perfume,men,"Top Notes: Mandarin, Cedrat, Cardamom and Pink Pepper Middle Notes: Lavender, Orange Blossom, Rose and Green Apple Base ",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4191-291x291.jpeg,false,true,true,100 ml,
10908,AFNAN PERFUMES DELICIOUS BOUQUET,Afnan Perfumes,AFNAN PERFUMES DELICIOUS BOUQUET A warm and sweet fragrance that blends smooth,"₦58,000",58000,perfume,unisex,AFNAN PERFUMES DELICIOUS BOUQUET A warm and sweet fragrance that blends smooth caramel and creamy va,https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4229-291x291.png,false,true,true,,
8743,AFNAN PERFUMES MYSTIQUE BOUQUET 100ml,Afnan Perfumes,AFNAN PERFUMES MYSTIQUE BOUQUET 100ml Mystique Bouquet Pour Femme is an,"₦53,000",53000,perfume,unisex,"of orange blossom, vetiver, mahonia, and peony create a delicate floral heart, reminiscent of a lush garden in bloom. Th",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0307-291x291.png,false,false,true,100ml,
12620,AFNAN PERFUMES RARE REEF 100ml,,"Fresh, bright, and pure – Rare Reef brings the feeling of a peaceful escape by","₦65,000",65000,perfume,men,"Top Notes: Black currant, Orange, Citron, Mint, Coriander, Grapefruit Middle Notes: Apricot, Basil, Rose, Violet Leaf Ba",https://folafragrance.com.ng/wp-content/uploads/2026/07/img_1172-1-291x291.png,false,true,true,100ml,
10822,AFNAN PERFUMES SUPREMACY GALA LUXURY COLLECTION,Afnan Perfumes,AFNAN PERFUMES SUPREMACY GALA LUXURY COLLECTION A captivating fragrance for the,"₦79,000",79000,perfume,unisex,"Top Notes:Â Pear Blossom, Red Berries and Mandarin Orange Middle Notes: Gardenia, Frangipani and Honeysuckle Base Notes:",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4196-291x291.png,false,true,true,,
10840,AFNAN PERFUMES SUPREMACY GOLD,Afnan Perfumes,AFNAN PERFUMES SUPREMACY GOLD A classic oriental fragrance known for its,"₦79,500",79500,perfume,men,"Top Notes: Ylang-Ylang and Neroli Middle Notes: Vetiver, White Musk and Vanilla Base Notes: Jasmine, Musk and Sandalwood",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4209-291x291.jpeg,false,true,true,,
10815,AFNAN PERFUMES SUPREMACY IN HEAVEN,Afnan Perfumes,"AFNAN PERFUMES SUPREMACY IN HEAVEN Opening with a zesty freshness, this","₦79,500",79500,perfume,men,"Top Notes: Bergamot and Mandarin Middle Notes: Green Tea and Black Currant Base Notes: Musk, Sandalwood and Wood",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4193-291x291.jpeg,false,true,true,,
10834,AFNAN PERFUMES SUPREMACY NOIR,Afnan Perfumes,AFNAN PERFUMES SUPREMACY NOIR This fragrance takes you on a refreshing hike,"₦79,500",79500,perfume,men,"Top Notes: Bergamot, Oregano and Pepper Middle Notes: Amber, Labdanum and Opoponax Base Notes: Leather, Sandalwood, Patc",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4207-291x291.jpeg,false,true,true,,
10825,AFNAN PERFUMES SUPREMACY PINK,Afnan Perfumes,AFNAN PERFUMES SUPREMACY PINK Opening with a fresh flower bloom that gently,"₦58,000",58000,perfume,unisex,"Top Notes: Pink Peppercorn and Violet Middle Notes: Rose, Peony and Muguet Base Notes: Musk and Dry Amber",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4203-291x291.jpeg,false,true,true,,
10818,AFNAN PERFUMES SUPREMACY PURPLE,Afnan Perfumes,"AFNAN PERFUMES SUPREMACY PURPLE An enchanting and overwhelming, feminine","₦55,000",55000,perfume,women,"Top Notes: Orange, Bergamot and Peach Middle Notes: Sweet Amber and White Musk Base Notes: Pear, Musk and Vanilla",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4198-291x291.jpeg,false,true,true,,
11599,AMBER COLLECTION DISCOVERY SET EDP 4 X 30 ML ZARA,Zara Perfume,AMBER COLLECTION DISCOVERY SET EDP 4 X 30 ML ZARA Discover an exclusive,"₦95,000",95000,perfume,unisex,that offers an immersive and sophisticated olfactory experience,https://folafragrance.com.ng/wp-content/uploads/2025/10/IMG_5287-291x291.webp,false,true,false,30 ML,Eau de Parfum
8004,AMBER FUSION EDP 80ML / 2.71 OZ,Zara Perfume,AMBER FUSION EDP 80ML / 2.71 OZ An eau de parfum where the citrus freshness of,"₦68,000",68000,perfume,unisex,"for a dazzling introduction and a joyful fluidity, which playfully lingers with the colourful and acidic nuances of red ",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9775-291x291.webp,false,false,true,80ML,Eau de Parfum
13060,APPLEJUICE CRUSH EDP 90 ML,,"A deeper and more sensual version of Applejuice. Banana flower adds an exotic,","₦55,000",55000,perfume,unisex,"A deeper and more sensual version of Applejuice. Banana flower adds an exotic, creamy nuance that tr",https://folafragrance.com.ng/wp-content/uploads/2026/08/img_1833-291x291.jpeg,false,false,true,90 ML,Eau de Parfum
13064,APPLEJUICE EDT 150ML,,A fresh and luminous fragrance with a cheerful and spontaneous character. Apple,"₦65,000",65000,perfume,unisex,A fresh and luminous fragrance with a cheerful and spontaneous character. Apple provides a juicy and,https://folafragrance.com.ng/wp-content/uploads/2026/08/img_1836-291x291.jpeg,false,false,true,150ML,Eau de Toilette
10890,ARMAF OMBRE D’OR EAU DE PARFUM,Armaf Perfumes,ARMAF OMBRE D’OR EAU DE PARFUM OMBRE D’OR Eau de Parfum – 2.5 FL OZ OMBRE D’OR,"₦69,000",69000,perfume,men,"Spicy, Musk, & Lime Middle notes: Saffron, Metallic notes, Damascus Rose, & Iris Base notes: Amber, Incense, & Woody not",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4024-291x291.jpeg,false,true,true,,Eau de Parfum
11946,ARMANI CODE PARFUM 125 ml,"Emperor Armani, Giorgio Armani","ARMANI CODE PARFUM 125 ml Seductive Cologne, Bergamot Scent Type Men’s Cologne","₦205,000",205000,perfume,men,"of iris, sage, and bergamot, to create a woody aromatic blend that is long-lasting and uniquely distinctive. Armani Code",https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5858-291x291.jpeg,false,false,true,125 ml,Parfum
7866,Adventure box of perfume extracts 6 x 5ml,Maison Crivelli Perfumes,Adventure box of perfume extracts 6 x 5ml Our six iconic perfume extracts are,"₦320,000",320000,perfume,unisex,Adventure box of perfume extracts 6 x 5ml Our six iconic perfume extracts are now available in a uni,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9605-291x291.png,false,false,true,5ml,
11332,Afnan 9pm Elixir Parfum Intense 100ml,Afnan Perfumes,Afnan 9pm Elixir Parfum Intense 100ml 9PM Elixir is a captivating symphony of,"₦59,000",59000,perfume,men,"Top Notes: Nutmeg, Elemi, Cardamome Middle Notes: Pimento, Lavandin, Leather Base Notes: Ciste, Labdanum, Patchouli, Van",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4802-291x291.png,false,true,true,100ml,Parfum
9854,Afnan Souvenir Desert Rose EDP 100ml For Women,Afnan Perfumes,Afnan Souvenir Desert Rose EDP 100ml For Women Feminine perfume with fruity,"₦53,000",53000,perfume,unisex,"Fruity notes, sweet, musk Middle notes: Powdery notes, Tropical, Fresh Base notes: Sandalwood, Citrus notes, Amber",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1636-291x291.png,false,false,true,100ml,Eau de Parfum
9860,Afnan Souvenir Floral Bouquet EDP 100ml For Women,,Afnan Souvenir Floral Bouquet EDP 100ml For Women Floral feminine perfume. Top,"₦53,000",53000,perfume,unisex,"Lychee, Rubarbar, Bergamot Middle notes: Rose, Lily of the valley, Peony, Vanilla Base notes: musk, cashmere wood, amber",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1640-291x291.png,false,false,true,100ml,Eau de Parfum
9999,Afnan Supremacy In Oud Eau De Parfum 100ml,Afnan Perfumes,Afnan Supremacy In Oud Eau De Parfum 100ml Afnan Supremacy In Oud Eau de Parfum,"₦80,000",80000,perfume,men,"Saffron, Lavender and Nutmeg Middle Notes: Agarwood and Sweet Base Notes: Musk and Patchouli",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1763-291x291.jpeg,false,false,true,100ml,Eau de Parfum
6552,Afnan Supremacy Not Only Intense 100ml,Afnan Perfumes,"Celebrate confidence and strength with Afnan Supremacy Not Only Intense 100ml,","₦79,800",79800,perfume,men,"Top Notes: Bergamot, Apple and Black Currant Middle Notes: Lavender, Patchouli and Oak Moss Base Notes: Saffron, Musk an",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8731-291x291.webp,false,false,true,100ml,
9998,Afnan Violet Bouquet EDP 80ml For Women,Afnan Perfumes,Afnan Violet Bouquet EDP 80ml For Women Another of the luxury achievements of,"₦55,000",55000,perfume,unisex,Afnan Violet Bouquet EDP 80ml For Women Another of the luxury achievements of the Afnan perfume hous,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1765-291x291.png,false,true,true,80ml,Eau de Parfum
7534,Afternoon Swim by Louis Vuitton EDP 100ml,Louis Vuitton LV,Afternoon Swim by Louis Vuitton EDP 100ml A plunge into an ocean of sensations.,"₦789,000",789000,perfume,unisex,Bergamot Mandarin Orange Ginger Ambregris,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9497-291x291.webp,false,false,true,100ml,Eau de Parfum
11294,Afternoon Swim by Louis Vuitton EDP 100ml Tester,Louis Vuitton LV,Afternoon Swim by Louis Vuitton EDP 100ml Tester Note: kindly note this product,"₦530,000",530000,perfume,unisex,kindly note this product is a Tester and most cases doesn’t have a seal on its packaging.‼️ A plunge into an ocean of se,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9497-291x291.webp,false,false,false,100ml,Eau de Parfum
10750,Ahmed Al Maghribi Ignite Oud EDP 60ml,Ahmed Al Maghribe,"Ahmed Al Maghribi Ignite Oud EDP 60ml Introducing “Ignite Oud,” a bold and","₦85,000",85000,perfume,men,"feature a blend of cedarwood and patchouli, adding depth and intensity to the scent. As the fragrance evolves, the base ",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4097-291x291.jpeg,false,true,true,60ml,Eau de Parfum
10753,Ahmed Al Maghribi Summer Oud EDP 60ml,Ahmed Al Maghribe,Ahmed Al Maghribi Summer Oud EDP 60ml The iconic summer oud fragrance pays,"₦85,000",85000,perfume,unisex,"Top: Cypriol, Saffron. Incense, Mandarin Heart: Rose, Amber, Patchouli, Cashmere Wood, Caramel Base: Oud Accord, Musk, O",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4098-291x291.jpeg,false,true,true,60ml,Eau de Parfum
9930,Al Haramain Amber Oud Black Edition 120ml Eau De Parfum,Al Haramain,Al Haramain Amber Oud Black Edition 120ml Eau De Parfum Haramain Amber Oud,"₦135,000",135000,perfume,unisex,Al Haramain Amber Oud Black Edition 120ml Eau De Parfum Haramain Amber Oud Black Edition is a sultry,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1699-291x291.webp,false,false,true,120ml,Eau de Parfum
9912,Al Haramain Amber Oud Carbon Edition EDP 120ml,Al Haramain,Al Haramain Amber Oud Carbon Edition EDP 120ml Unleash your bold and,"₦140,000",140000,perfume,men,"🌿 Top Notes – Bergamot, Lavender, Rosemary🌸 Heart Notes – Geranium, Marine Accord, Sage🔥 Base Notes – Cedarwood, Amber, ",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1688-291x291.png,false,false,true,120ml,Eau de Parfum
6711,Al Haramain Amber Oud Gold Edition,Al Haramain,Al Haramain Amber Oud Gold Edition 120ml Amber Oud Gold Edition is one such,"₦120,000",120000,perfume,men,"Top note: Bergamot, Green Middle note: Melon, Pineapple, Gourmand Base note: Woody, Vanilla, Musk",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_2095-scaled-291x291.webp,false,false,true,,
9932,Al Haramain Amber Oud Gold Edition Extreme Perfume Gift Set,Al Haramain,l Haramain Amber Oud Gold Edition Extreme Perfume Gift Set This gift set was,"₦205,000",205000,perfume,unisex,l Haramain Amber Oud Gold Edition Extreme Perfume Gift Set This gift set was created to make a state,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1704-291x291.jpeg,false,false,true,,Gift Set
9936,Al Haramain Amber Oud Gold Edition Gift Set,Al Haramain,Al Haramain Amber Oud Gold Edition Gift Set Introducing the Haramain Amber Oud,"₦195,000",195000,perfume,unisex,Al Haramain Amber Oud Gold Edition Gift Set Introducing the Haramain Amber Oud Gold Edition Gift Set,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1708-291x291.png,false,false,true,,Gift Set
9952,Al Haramain Amber Oud Private Oud Edition,,Al Haramain Amber Oud Private Oud Edition Indulge your senses in the luxurious,"₦158,000",158000,perfume,men,Al Haramain Amber Oud Private Oud Edition Indulge your senses in the luxurious embrace of Haramain A,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1718-291x291.png,false,false,true,,
6831,Al Haramain Amber Oud ruby edition 200ml,Al Haramain,BIGGER IS BETTER! New to our stable of Amber Oud fragrances comes Al Haramain,"₦190,000",190000,perfume,men,"intermingle beautifully with saffron accents, this soft awe-inspiring blend with its powdery floral tones are reminiscen",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_6366-scaled-291x291.webp,false,false,true,200ml,
9921,Al Haramain Black Musk 100mlEau De Parfum,Al Haramain,Al Haramain Black Musk 100mlEau De Parfum is a seductive scent that carries you,"₦130,000",130000,perfume,men,Al Haramain Black Musk 100mlEau De Parfum is a seductive scent that carries you away to a world of l,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1694-291x291.png,false,false,true,,Eau de Parfum
6760,Al Haramain Ladventure EDP 100ml,Al Haramain,"Al Haramain Ladventure EDP 100ml The fragrance unfolds like a burst of Elemi,","₦75,000",75000,perfume,men,"Elemi, Lemon, and",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_6380-scaled-291x291.webp,false,false,true,100ml,Eau de Parfum
4905,Al Haramain L’adventure EDP,Al Haramain,"Al Haramain L’adventure 200ml The fragrance unfolds like a burst of Elemi,","₦135,000",135000,perfume,men,"Elemi, Lemon, and",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_6380-scaled-291x291.webp,false,false,true,,Eau de Parfum
9920,Al Haramain Oudh Musk 100ml Eau De Parfum,Al Haramain,Al Haramain Oudh Musk 100ml Eau De Parfum is a fragrance that captures the,"₦135,000",135000,perfume,men,"tells a story, unfolding a symphony of scents that linger long after you’ve left the room. Oudh Musk is a true testament",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1696-291x291.png,false,false,true,100ml,Eau de Parfum
9925,Amber Oud Ruby Edition 120ml Al Haramain,Al Haramain,Amber Oud Ruby Edition 120ml Al Haramain Discover the olfactory enchantment of,"₦135,000",135000,perfume,unisex,"of saffron and bitter almond awaken the senses, creating a mesmerizing blend of sweetness and spiciness. At its heart, E",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1697-291x291.webp,false,false,true,120ml,
9911,Amber Oud bleu Edition 120ml Al Haramain,Al Haramain,Amber Oud bleu Edition 120ml Al Haramain Experience luxury and sophistication,"₦148,000",148000,perfume,men,"🌿 Top Notes – Zesty Lemon, Grapefruit, Pink Pepper, Mint 🌸 Heart Notes – Ginger, Jasmine, Vetiver 🌲 Base Notes – Sandalw",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1690-291x291.webp,false,false,true,120ml,
9907,Amber Oud private Edition 120ml Al Haramain,Al Haramain,Amber Oud private Edition 120ml Al Haramain Amber Oud Private Edition is a,"₦148,000",148000,perfume,men,Amber Oud private Edition 120ml Al Haramain Amber Oud Private Edition is a dream come true promise t,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1686-291x291.webp,false,true,true,120ml,
7139,Ambre Nuit Esprit de Parfum Parfum 75ml,Christian Dior,Ambre Nuit Esprit de Parfum Parfum 75ml Parfum – Intense Amber Perfume Notes,"₦740,000",740000,perfume,unisex,ESPRITS DE PARFUM The House of Dior has created highly concentrated extraits de parfum for La Collection Privée Christia,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9272-291x291.webp,false,false,true,75ml,Parfum
11581,Ambre Nuit Esprit de Parfum Parfum 75ml (Tester),Christian Dior,Ambre Nuit Esprit de Parfum Parfum 75ml Tester note: products comes unboxed or,"₦395,000",395000,perfume,unisex,products comes unboxed or without a seal Parfum – Intense Amber Perfume Notes ESPRITS DE PARFUM The House of Dior has cr,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9272-291x291.webp,false,false,true,75ml,Parfum
8710,Ameerat Al Arab Imperium EDP 100ml,Asdaaf Perfumes,Ameerat Al Arab Imperium EDP 100ml Ameerat Al Arab Imperium EDP 100ml is a,"₦25,000",25000,perfume,unisex,Ameerat Al Arab Imperium EDP 100ml Ameerat Al Arab Imperium EDP 100ml is a captivating scent that st,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0277-291x291.png,false,false,true,100ml,Eau de Parfum
8704,Ameerat Al Arab Prive Rose by Asdaaf,Asdaaf Perfumes,"Ameerat Al Arab Prive Rose by Asdaaf Fragrance Notes: Top: Strawberry, Grapes","₦28,000",28000,perfume,unisex,"Top: Strawberry, Grapes and Orange Heart: Rose, White Musk, Gardenia, Jasmine, Lily and Ylang-Ylang Base: Tonka Bean, Am",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0275-291x291.jpeg,false,false,true,,
8809,Amo Ferragamo Oriental Wood Pure Perfume 100ml,Salvatore Ferragamo,Amo Ferragamo Oriental Wood Pure Perfume 100ml Salvatore Ferragamo’s Amo,"₦125,000",125000,perfume,unisex,Amo Ferragamo Oriental Wood Pure Perfume 100ml Salvatore Ferragamo’s Amo Ferragamo Oriental Wood pur,https://folafragrance.com.ng/wp-content/uploads/2025/06/2DE58995-A5CB-4A9A-A48A-B998746C237C-291x291.jpeg,false,false,true,100ml,
